7806,-201,-3766
6365,-276,-2988
4469,-365,-1365
1623,-284,250
1901,-268,102
4752,46,-1370
5172,33,-1843
5906,-18,-2167
4913,166,-1413
6509,-166,-2486
5517,-147,-1915
6595,-189,-2958
7129,-267,-3383
7400,-236,-3171
7233,-227,-3373
6809,-278,-2392
7602,-160,-3288
7940,-264,-3683
6326,-85,-2474
5257,-87,-2168
6910,-193,-3044
7010,-96,-3217
7658,-231,-3270
7251,-248,-3275
7894,-247,-3444
7341,-335,-3334
7637,-115,-3212
7998,-215,-3180
7274,-282,-3277
7734,-207,-3075
7547,-231,-2949
7497,-137,-3607
8330,-200,-3476
8047,-127,-3404
7118,-195,-2987
7471,-272,-3420
7109,-102,-3173
7594,-87,-3357
7028,-19,-2950
6362,-26,-2542
1538,-398,309
3409,-356,-1152
4706,-176,-1545
6062,-109,-3262
6987,-183,-3263
6660,-212,-2866
6345,-79,-2772
7260,-120,-3258
6887,-267,-3214
7692,-223,-3300
7731,-268,-3116
7318,-312,-3313
6029,-164,-2162
8341,-250,-3621
8497,-253,-3694
7752,-280,-3559
6606,10,-2755
8533,-305,-4116
4521,-492,-1537
1985,-367,138
1778,-352,189
3215,-159,-691
4343,-14,-1010
3570,-116,-492
6824,-243,-3019
7001,-272,-3328
7390,-287,-3387
7394,-121,-3691
6149,-62,-2311
4562,-56,-1409
7267,-192,-3350
8230,-313,-3545
7993,-178,-4084
7223,-255,-3100
6063,-111,-2523
5561,-262,-1527
7023,-192,-2960
8591,-398,-3766
3758,-308,-979
1976,-289,-170
1182,-284,367
1206,-428,406
8095,-187,-3406
5257,-180,-1587
6934,-371,-3456
7391,-297,-3397
7195,-68,-3194
7548,-67,-3383
7368,72,-2755
7631,-162,-3590
5707,53,-2522
7272,-39,-3234
5830,60,-2210
6906,-21,-2799
5518,-75,-1943
2441,-296,-10
1696,-395,-146
3358,-161,-538
5263,-40,-1463
6934,-21,-2606
6612,-133,-3068
6737,-195,-3208
6677,-7,-2773
7459,196,-3250
7291,16,-3199
6598,14,-3213
7957,-207,-3317
7995,-321,-3777
8144,-93,-3268
6652,-6,-2308
6269,84,-2285
7676,-162,-3372
6667,-109,-2418
6565,46,-2021
1963,-387,447
1654,-266,324
4587,-11,-891
6100,-121,-2371
6951,-83,-3095
6887,11,-2854
7263,-23,-3499
6823,-29,-3040
6981,-97,-3390
6277,320,-2976
6955,-169,-2956
6896,-64,-3004
6617,120,-3524
7204,-37,-3583
7795,-148,-3578
7013,-79,-2937
6866,-150,-3166
6796,-38,-2536
6651,-27,-3368
7067,-56,-3207
6834,-69,-2970
7436,-11,-2736
7911,-161,-3221
4379,-205,-1191
1749,-366,-65
2236,-337,-532
5301,-39,-2233
5404,-59,-1612
6067,26,-1752
7606,-24,-3426
7308,-228,-2948
7781,-142,-3007
6296,-150,-2617
6757,-233,-3184
7233,225,-3462
6738,165,-3944
8446,-217,-3390
6409,-114,-2958
7370,-132,-3079
8031,-170,-3734
7156,-34,-2740
6499,-72,-2789
2478,-114,-513
2139,-238,-109
7332,-152,-2901
7087,-158,-3147
6993,-118,-3149
7776,-100,-3131
6980,-90,-2884
7693,-208,-3535
7456,-38,-3142
6860,-385,-2070
7119,-101,-2958
7191,-184,-2881
6655,187,-3709
7225,14,-3075
7849,-139,-3304
7446,-79,-3248
6206,-161,-2446
6617,162,-2813
8301,-79,-3295
7206,-87,-2953
6086,20,-2719
6334,-4,-2832
6072,241,-2511
2612,-193,-452
5168,273,-2053
5899,170,-2537
6212,20,-2681
5509,82,-2135
7086,-65,-3328
6961,162,-3188
7706,-164,-3162
6646,-94,-3153
6689,-12,-2950
7516,35,-3478
7156,-53,-3065
5835,99,-1571
8431,-128,-3660
8471,-33,-3640
7599,-312,-3066
7118,-105,-3322
7130,-51,-3608
6506,6,-2799
7007,-120,-3027
4795,-172,-2254
3491,-178,-951
2712,-251,-582
1822,-316,-46
1133,-277,156
1816,-228,50
2750,-351,-768
6833,-154,-3231
7388,-115,-3016
6982,67,-2993
7031,-26,-3320
5311,-17,-2102
