2588,1024,-711
3690,1123,-877
2773,779,-438
2276,742,-409
1836,520,-471
1855,253,-396
2502,360,-725
2542,907,-615
2600,954,-663
1980,772,-443
2241,690,-597
2085,648,-424
1706,516,-433
1668,422,-454
2150,-30,-419
2087,78,-612
2429,756,-642
2868,908,-715
2799,995,-776
2736,967,-676
3209,1066,-731
2240,759,-685
1801,510,-430
1624,167,-211
2004,29,-760
2021,5,-704
2362,246,-707
2664,955,-713
2871,1071,-689
2476,766,-687
2378,780,-431
2078,7,-773
2644,43,-731
2653,553,-737
2240,831,-610
1749,603,-391
1667,127,-367
1600,-24,-582
2617,-6,-743
3548,904,-777
2772,1028,-666
3602,646,-441
2109,733,-519
1760,524,-500
1671,518,-479
1855,-72,-144
2185,-53,-374
2268,42,-888
2671,1016,-608
2535,1101,-628
2219,935,-392
2443,889,-505
1824,42,-530
2163,215,-715
2416,566,-673
2980,1206,-733
2532,1002,-535
2225,754,-649
1989,720,-552
1926,534,-505
1739,433,-365
1603,325,-458
1843,-22,-629
2748,549,-676
2771,1008,-646
2894,929,-365
2486,931,-646
2236,847,-450
1676,386,-343
2033,59,-628
1937,28,-599
2360,119,-724
2512,1010,-526
2777,954,-652
3563,1070,-653
2584,874,-649
3285,861,-572
2038,803,-522
1878,840,-408
1871,592,-296
1751,492,-318
2074,-12,-626
2028,-7,-752
2632,302,-695
2802,1164,-690
2955,1262,-605
2154,819,-528
2081,860,-550
2119,925,-514
1896,790,-409
1320,68,-248
3002,733,-624
2768,954,-681
2812,1139,-624
2162,538,-489
2091,28,-789
2847,1090,-700
2080,952,-442
1552,431,-344
1924,15,-663
2611,331,-902
2533,663,-745
2592,1166,-705
2675,1059,-804
2128,778,-508
2229,831,-551
6243,-180,-1865
2365,667,-571
2404,994,-661
2308,935,-526
1878,897,-328
1487,109,-452
2699,1131,-650
2579,1451,-420
2916,818,-413
2873,1206,-663
2200,933,-591
2145,918,-607
1857,443,-353
1776,137,-739
1598,103,-296
2496,685,-602
2157,627,-647
2119,590,-571
1807,616,-502
2357,784,-565
2410,625,-672
2924,871,-881
2674,828,-749
1961,564,-584
1766,278,-654
2388,18,-829
2851,848,-958
3467,606,-1124
2737,835,-753
2169,637,-691
1978,334,-623
1731,99,-419
2008,-18,-409
2051,-78,-829
2950,760,-746
2244,405,-550
1883,402,-552
2199,210,-198
2427,24,-840
2524,303,-801
2969,640,-905
2722,821,-852
1819,432,-467
2679,684,-643
1762,268,-492
2906,741,-579
2831,689,-779
3404,742,-711
1761,274,-464
2579,131,-790
2367,489,-498
4657,745,-791
2330,617,-528
2308,14,-628
3067,85,-773
2701,795,-889
2784,665,-911
2730,612,-675
2045,483,-636
2447,-8,-607
2933,965,-659
4163,547,-1014
2486,583,-489
2645,114,-661
2740,629,-763
3191,662,-482
2714,899,-750
2823,768,-590
2459,631,-657
2779,792,-527
2451,485,-479
2500,189,-782
2676,641,-827
6210,440,-1576
2807,804,-719
4985,552,-481
2406,740,-602
2175,626,-590
2747,869,-701
2642,933,-886
2476,842,-612
2409,770,-654
2295,750,-583
1880,330,-437
2221,-86,-607
2204,-37,-898
3128,-68,-708
2702,1022,-813
2642,1093,-650
2814,891,-630
1865,266,-426
2008,59,-876
2586,950,-763
2011,597,-528
1949,11,-912
2587,863,-769
4650,593,-402
1820,495,-178
1360,-22,-402
2101,24,-621
2704,645,-730
2743,811,-694
2673,1058,-671
2616,702,-603
2434,679,-602
2968,876,-605
1861,552,-469
2509,657,-647
2511,718,-790
2185,560,-670
1548,424,-336
1707,248,-295
1615,-115,-352
2168,-6,-892
2411,265,-705
2492,849,-764
2112,614,-566
2546,687,-392
1627,94,-539
2396,278,-807
2871,870,-732
2481,791,-575
2005,630,-474
2055,37,-821
2453,286,-823
2626,717,-732
2968,960,-727
2420,906,-548
1976,643,-167
2196,550,-663
1619,-48,-410
2062,7,-641
2648,-112,-878
2310,636,-513
1981,674,-571
1603,392,-437
1525,146,-507
2302,-33,-807
2228,175,-902
2791,586,-834
2476,819,-589
2122,794,-551
1696,580,-471
2387,199,-727
2816,1056,-679
2678,1117,-755
2542,1084,-565
2072,700,-630
1742,605,-611
1587,412,-369
2226,67,-846
2774,1053,-560
2112,652,-535
1947,695,-419
1640,54,-667
1889,3,-850
1979,84,-973
2633,773,-583
2664,972,-690
2566,986,-560
2288,1018,-458
1610,384,-424
1698,239,-399
3390,56,-1205
1948,850,-281
2194,962,-624
1661,524,-502
1635,480,-512
1631,24,-452
2205,525,-886
2185,798,-423
2806,1069,-564
3139,1108,-674
2861,829,-651
2262,608,-778
1701,26,-609
1989,37,-936
2642,736,-658
2629,968,-635
2453,909,-734
2513,939,-792
2262,1028,-613
1925,399,-714
1520,328,-412
